WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
195,126,0,45874,23,20.577,57.14285714,1.790199
195,126,0,50428,23,22.141,57.14285714,1.926267
195,126,0,50428,24,23.592,57.14285714,2.052504
195,127,1,49531,24,23.688,58.0952381,2.060856
195,127,0,49531,25,22.192,58.0952381,1.930704
195,127,0,49531,25,21.312,58.0952381,1.854144
195,127,0,51507,25,21.626,58.0952381,1.881462
195,127,0,51865,25,21.972,58.0952381,1.911564
195,126,-1,51865,26,22.37,57.14285714,1.94619
195,126,0,51831,26,22.716,57.14285714,1.976292
195,126,0,51831,27,22.998,57.14285714,2.000826
195,126,0,55103,28,22.096,57.14285714,1.922352
195,126,0,55103,28,19.804,57.14285714,1.722948
195,126,0,55103,29,18.741,57.14285714,1.630467
195,125,-1,59481,29,19.523,56.19047619,1.698501
195,124,-1,59481,29,20.305,55.23809524,1.766535
195,125,1,59481,29,21.087,56.19047619,1.834569
195,125,0,54927,28,20.663,56.19047619,1.797681
195,125,0,54927,28,20.239,56.19047619,1.760793
195,125,0,53585,27,20.968,56.19047619,1.824216
195,126,1,53585,27,21.697,57.14285714,1.887639
195,127,1,52991,27,19.902,58.0952381,1.731474
195,127,0,52991,27,18.157,58.0952381,1.579659
195,128,1,51136,27,18.914,59.04761905,1.645518
195,128,0,51136,27,19.67,59.04761905,1.71129
195,128,0,49719,27,20.069,59.04761905,1.746003
195,128,0,49719,27,20.453,59.04761905,1.779411
195,128,0,49625,27,22.135,59.04761905,1.925745
195,128,0,49625,27,23.476,59.04761905,2.042412
195,127,-1,46373,28,21.515,58.0952381,1.871805
195,127,0,46373,28,19.553,58.0952381,1.701111
195,127,0,47682,29,20.025,58.0952381,1.742175
195,127,0,47682,29,20.497,58.0952381,1.783239
195,128,1,49133,30,21.374,59.04761905,1.859538
195,128,0,49133,30,22.269,59.04761905,1.937403
195,128,0,48735,30,22.982,59.04761905,1.999434
195,129,1,48735,30,23.684,60,2.060508
195,129,0,49241,30,24.028,60,2.090436
195,130,1,49241,30,24.371,60.95238095,2.120277
195,130,0,51305,30,24.815,60.95238095,2.158905
195,131,1,51305,30,25.038,61.9047619,2.178306
195,132,1,51817,30,24.099,62.85714286,2.096613
195,132,0,51817,30,23.231,62.85714286,2.021097
195,133,1,53403,30,22.613,63.80952381,1.967331
195,134,1,53403,30,22.183,64.76190476,1.929921
195,134,0,54975,30,23.446,64.76190476,2.039802
195,135,1,54975,30,24.708,65.71428571,2.149596
